symbol,date,close_price,ytd_pct_chg,company_name
BR,2024-02-01,201.6300048828125,0.008704815140712752,Broadridge Financial Solutions
BRO,2024-02-01,77.79000091552734,0.09950531329367274,Brown & Brown
BF-B,2024-02-01,57.029998779296875,0.003166232365999555,Brown–Forman
BLDR,2024-02-01,179.02000427246094,0.08247671415485613,Builders FirstSource
BG,2024-02-01,90.4000015258789,-0.10935959087804037,Bunge Global SA
CDNS,2024-02-01,290.5199890136719,0.10505894164479423,Cadence Design Systems
CZR,2024-02-01,44,-0.07911257588676945,Caesars Entertainment
CPT,2024-02-01,95.55000305175781,-0.048117098364392485,Camden Property Trust
CPB,2024-02-01,45.20000076293945,0.01028160633024866,Campbell Soup Company
COF,2024-02-01,134.55999755859375,0.018545128581660242,Capital One
CAH,2024-02-01,105.0999984741211,0.02416678679753459,Cardinal Health
KMX,2024-02-01,72.839996337890625,-0.04409449796479381,CarMax
CCL,2024-02-01,16.799999237060547,-0.02834017654832799,Carnival
CARR,2024-02-01,55.59000015258789,-0.015234731598377071,Carrier Global
CTLT,2024-02-01,53.09000015258789,0.17846839182437124,Catalent
CAT,2024-02-01,307.69000244140625,0.05117697182751302,Caterpillar Inc.
CBOE,2024-02-01,183.93499755859375,0.032182944492514576,Cboe Global Markets
CBRE,2024-02-01,86.19000244140625,-0.07541298741943792,CBRE Group
CDW,2024-02-01,230.0800018310547,0.04264287732900174,CDW
CE,2024-02-01,147.89999389648438,-0.04407967470534224,Celanese
COR,2024-02-01,236.9199981689453,0.13608902750789365,Cencora
CNC,2024-02-01,75.30000305175781,-0.0199140796932592,Centene Corporation
CNP,2024-02-01,28.3799991607666,-0.021716686078754877,CenterPoint Energy
CDAY,2024-01-31,69.5199966430664,0.05301424080529071,Ceridian
CF,2024-02-01,76.839996337890625,-0.0584487714347095,CF Industries
CHRW,2024-02-01,73.5,-0.156432889740316,CH Robinson
CRL,2024-02-01,219.5399932861328,-0.06279618661202646,Charles River Laboratories
SCHW,2024-02-01,62.27000045776367,-0.09884223107349777,Charles Schwab Corporation
CHTR,2024-02-01,382.3399963378906,-0.023422168524436793,Charter Communications
CVX,2024-02-01,147.88999938964844,-0.010636850303292422,Chevron Corporation
CMG,2024-02-01,2442.02001953125,0.08788061901380995,Chipotle Mexican Grill
CB,2024-02-01,244.9499969482422,0.07741363700123705,Chubb Limited
CHD,2024-02-01,101.77999877929688,0.0762398129188877,Church & Dwight
CI,2024-02-01,307.32000732421875,-0.008964845935439558,Cigna
CINF,2024-02-01,110.56999969482422,0.04429545299459137,Cincinnati Financial
CTAS,2024-02-01,617.53997802734375,0.04330051197930107,Cintas
CSCO,2024-02-01,50.18000030517578,-0.00653332067557677,Cisco
C,2024-02-01,56.060001373291016,0.05693816752705927,Citigroup
CFG,2024-02-01,31.18000030517578,-0.06953142742654772,Citizens Financial Group
CLX,2024-02-01,148.0399932861328,0.023152884015487984,Clorox
CME,2024-02-01,205.7899932861328,-0.016441248920569862,CME Group
CMS,2024-02-01,58.84000015258789,-0.006248926492245066,CMS Energy
KO,2024-02-01,60.97999954223633,0.019391505405047305,Coca-Cola Company (The)
CTSH,2024-02-01,77.87999725341797,0.04677413516354023,Cognizant
CL,2024-02-01,86.12000274658203,0.06689793662309684,Colgate-Palmolive
CMCSA,2024-02-01,46.72999954223633,0.07007102133260568,Comcast
CMA,2024-02-01,51.060001373291016,-0.09628316153467231,Comerica
CAG,2024-02-01,29.649999618530273,0.0040636278054348995,Conagra Brands
COP,2024-02-01,111.37999725341797,-0.05281060700630047,ConocoPhillips
ED,2024-02-01,92.779998779296875,0.004003842685044834,Consolidated Edison
STZ,2024-02-01,252.67999267578125,0.03604081064467746,Constellation Brands
CEG,2024-02-01,127.62999725341797,0.10741863126609941,Constellation Energy
COO,2024-02-01,381.5199890136719,0.022622501193243272,CooperCompanies
CPRT,2024-02-01,49.20000076293945,0.03557151128418967,Copart
GLW,2024-02-01,32.09000015258789,0.05247623461727069,Corning Inc.
CTVA,2024-02-01,54.060001373291016,0.11326194078373963,Corteva
CSGP,2024-02-01,84.5999984741211,-0.010063194705882239,CoStar Group
COST,2024-02-01,704.47998046875,0.0827325813184494,Costco
CTRA,2024-02-01,24.6200008392334,-0.04165043489997999,Coterra
CCI,2024-02-01,111.05999755859375,-0.04767625670589548,Crown Castle
CSX,2024-02-01,36.279998779296875,0.047949159405757946,CSX
CMI,2024-02-01,242.97000122070312,0.007421878262216408,Cummins
CVS,2024-02-01,73.91999816894531,-0.08571429110656037,CVS Health
DHR,2024-02-01,245.1300048828125,0.044039404967649354,Danaher Corporation
DRI,2024-02-01,167.22999572753906,0.030502816030792967,Darden Restaurants
DVA,2024-02-01,112.2300033569336,0.04995793804637527,DaVita Inc.
DE,2024-02-01,393.67999267578125,-0.018033999950825996,John Deere
DAL,2024-02-01,39.7599983215332,-0.017058156449738182,Delta Air Lines
XRAY,2024-02-01,34.70000076293945,-0.0261016075581324,Dentsply Sirona
DVN,2024-02-01,41.79999923706055,-0.08813265493192335,Devon Energy
DXCM,2024-02-01,122.5999984741211,-0.0039808098005337245,Dexcom
FANG,2024-02-01,152.72000122070312,-0.027323058634627473,Diamondback Energy
DLR,2024-02-01,143.85000610351562,0.0637433309792017,Digital Realty
DFS,2024-02-01,106.55999755859375,-0.05145094327680133,Discover Financial
DG,2024-02-01,136.02000427246094,-0.03140346530888105,Dollar General
DLTR,2024-02-01,135.6300048828125,-0.04847754124310433,Dollar Tree
D,2024-02-01,46.68000030517578,-0.03772414099517918,Dominion Energy
DPZ,2024-02-01,433.5299987792969,0.04935368980951971,Domino's
DOV,2024-02-01,156.5500030517578,0.0331969287055458,Dover Corporation
DOW,2024-02-01,53.540000915527344,-0.0323513619427116,Dow Inc.
DHI,2024-02-01,147.3300018310547,-0.017013630695779547,DR Horton
DTE,2024-02-01,107.47000122070312,-0.03838583422983499,DTE Energy
DUK,2024-02-01,97.79000091552734,-2.0444375386496905e-4,Duke Energy
DD,2024-02-01,61.959999084472656,-0.2006193087754965,DuPont
EMN,2024-02-01,84.86000061035156,-0.050570561445095086,Eastman Chemical Company
ETN,2024-02-01,264.57000732421875,0.10745087519281071,Eaton Corporation
EBAY,2024-02-01,41.70000076293945,-0.04946428588508933,eBay
ECL,2024-02-01,200.02999877929688,0.009233107261513052,Ecolab
EIX,2024-02-01,68.29000091552734,-0.05598556299956503,Edison International
EW,2024-02-01,78.70999908447266,0.04155087206998487,Edwards Lifesciences
EA,2024-02-01,137.9199981689453,0.015760785158990043,Electronic Arts
ELV,2024-02-01,495.42999267578125,0.03466784990294314,Elevance Health
LLY,2024-02-01,660.42999267578125,0.1152144192204052,Eli Lilly and Company
EMR,2024-02-01,93.76000213623047,-0.022110921755496005,Emerson Electric
ENPH,2024-02-01,105.44000244140625,-0.1965864216083233,Enphase
ETR,2024-02-01,101.98999786376953,-0.0063328286218253815,Entergy
EOG,2024-02-01,112.5999984741211,-0.07401315882347959,EOG Resources
EPAM,2024-02-01,285.5799865722656,-0.019366851949716102,EPAM Systems
EQT,2024-02-01,35.060001373291016,-0.09917772295103111,EQT
EFX,2024-02-01,250.3300018310547,0.043606982643898284,Equifax
EQIX,2024-02-01,846.33001708984375,0.044233093333606366,Equinix
EQR,2024-02-01,60.959999084472656,-0.019147263269345904,Equity Residential
ESS,2024-02-01,237.60000610351562,-0.049105491869551265,Essex Property Trust
EL,2024-02-01,134.6999969482422,-0.07390856119320066,Estée Lauder Companies (The)
ETSY,2024-02-01,72.62000274658203,-0.10434137757052153,Etsy
EG,2024-02-01,378.4100036621094,0.046343177238991506,Everest Re
EVRG,2024-02-01,51.75,-0.03144301507729996,Evergy
ES,2024-02-01,55.959999084472656,-0.12205839957833653,Eversource
EXC,2024-02-01,35.02000045776367,-0.039758725374440695,Exelon
EXPE,2024-02-01,151.52000427246094,0.018553440895012763,Expedia Group
EXPD,2024-02-01,123.69000244140625,-0.026676104350039642,Expeditors International
EXR,2024-02-01,146.07000732421875,-0.11149627282715857,Extra Space Storage
XOM,2024-02-01,102.38999938964844,2.9307130830402706e-4,ExxonMobil
FFIV,2024-02-01,185.86000061035156,0.05458462787871765,"F5, Inc."
FDS,2024-02-01,484.57000732421875,0.04717555765773995,FactSet
FICO,2024-02-01,1243.1700439453125,0.0990222482947376,Fair Isaac
FAST,2024-02-01,69.839996337890625,0.09897713888817683,Fastenal
FRT,2024-02-01,103.23999786376953,-0.01177374693750688,Federal Realty
FDX,2024-02-01,241.9499969482422,-0.040794514433995066,FedEx
FIS,2024-02-01,62.869998931884766,0.031162828819765176,Fidelity National Information Services
FITB,2024-02-01,33.779998779296875,-0.028752157420869673,Fifth Third Bank
FSLR,2024-02-01,147.88999938964844,-0.14097353482923114,First Solar
FE,2024-02-01,37.31999969482422,-0.002139086304564164,FirstEnergy
FI,2024-02-01,143.94000244140625,0.08160505305777166,Fiserv
FLT,2024-02-01,294.54998779296875,0.04613578046246336,Fleetcor
FMC,2024-02-01,62.13999938964844,-0.04164091765477762,FMC Corporation
F,2024-02-01,12.100000381469727,-0.0049341666690194685,Ford Motor Company
FTNT,2024-02-01,66.44999694824219,0.15005189255995366,Fortinet
FTV,2024-02-01,82.2300033569336,0.13781662067951328,Fortive
FOXA,2024-02-01,32.40999984741211,0.0717592623253418,Fox Corporation (Class A)
FOX,2024-02-01,30.1200008392334,0.07036252638702334,Fox Corporation (Class B)
BEN,2024-02-01,27.049999237060547,-0.07647666809321663,Franklin Templeton
FCX,2024-02-01,40.18000030517578,-0.04537894607953985,Freeport-McMoRan
GRMN,2024-02-01,121.01000213623047,-0.04385268275462617,Garmin
